[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /static/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] GET    /douyin/feed              --> tiktok/controller.VideoFeedController (3 handlers)
[GIN-debug] POST   /douyin/user/login/       --> tiktok/controller.UserLoginController (5 handlers)
[GIN-debug] POST   /douyin/user/register/    --> tiktok/controller.UserRegisterController (5 handlers)
[GIN-debug] GET    /douyin/user              --> tiktok/controller.UserInfoController (4 handlers)
[GIN-debug] POST   /douyin/publish/action/   --> tiktok/controller.PublishVideoController (4 handlers)
[GIN-debug] GET    /douyin/publish/list/     --> tiktok/controller.PublishListController (4 handlers)
[GIN-debug] POST   /douyin/favorite/action/  --> tiktok/controller.FavoriteActionController (4 handlers)
[GIN-debug] GET    /douyin/favorite/list/    --> tiktok/controller.FavoriteListController (4 handlers)
[GIN-debug] POST   /douyin/comment/action/   --> tiktok/controller.CommentActionController (4 handlers)
[GIN-debug] GET    /douyin/comment/list/     --> tiktok/controller.CommentListController (4 handlers)
[GIN-debug] GET    /douyin/relation/follower/list --> tiktok/controller.FollowerListController (4 handlers)
[GIN-debug] POST   /douyin/relation/action/  --> tiktok/controller.FollowActionController (4 handlers)
[GIN-debug] GET    /douyin/relation/follow/list/ --> tiktok/controller.FollowListController (4 handlers)
[GIN-debug] POST   /douyin/message/action/   --> tiktok/controller.ChatActionController (5 handlers)
[GIN-debug] GET    /douyin/message/chat/     --> tiktok/controller.ChatRecordListController (4 handlers)
[GIN-debug] GET    /douyin/relation/friend/list/ --> tiktok/controller.FriendListController (4 handlers)
[GIN-debug] [WARNING] You trusted all proxies, this is NOT safe. We recommend you to set a value.
Please check https://pkg.go.dev/github.com/gin-gonic/gin#readme-don-t-trust-all-proxies for details.
[GIN-debug] Listening and serving HTTP on :8080
[GIN] 2023/08/21 - 11:34:14 | 404 |      46.235µs |     192.168.1.3 | GET      "/static/assets/video/f6751390-85f0-4ba4-9068-020d7b87fcbc.mp4"
[GIN-debug] redirecting request 301: /douyin/user --> /douyin/user?user_id=5&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo
[GIN] 2023/08/21 - 11:34:36 | 200 |    2.579029ms |     192.168.1.3 | GET      "/douyin/user?user_id=5&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:34:36 | 200 |    5.409557ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:36 | 200 |     4.44016ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:48 | 200 |  2.201155395s |     192.168.1.3 | POST     "/douyin/publish/action/"
[GIN] 2023/08/21 - 11:34:51 | 200 |    5.491411ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:34:51 | 200 |    3.168001ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:51 | 200 |    7.737297ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588888963&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:34:51 | 200 |    3.417055ms |     192.168.1.3 | GET      "/static/assets/cover/659c3d82-e8f2-469d-a08d-45990f1709ba.jpg"
[GIN] 2023/08/21 - 11:34:51 | 200 |    5.706033ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:51 | 200 |    4.730839ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588888963&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:34:51 | 200 |    5.584439ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:51 | 200 |    6.220553ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:51 | 200 |   86.995703ms |     192.168.1.3 | GET      "/static/assets/video/659c3d82-e8f2-469d-a08d-45990f1709ba.mp4"
[GIN] 2023/08/21 - 11:34:52 | 200 |  362.196348ms |     192.168.1.3 | GET      "/static/assets/video/659c3d82-e8f2-469d-a08d-45990f1709ba.mp4"
[GIN] 2023/08/21 - 11:34:52 | 200 |   24.730311ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:34:53 | 200 |     5.58388ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:53 | 200 |     3.97362ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588888963&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:34:53 | 200 |    5.886084ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:34:53 | 200 |  178.067341ms |     192.168.1.3 | GET      "/static/assets/video/659c3d82-e8f2-469d-a08d-45990f1709ba.mp4"
[GIN] 2023/08/21 - 11:35:03 | 200 |     3.67016ms |     192.168.1.3 | GET      "/douyin/relation/friend/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:03 | 200 |    4.830014ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588952748&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:35:03 | 200 |    4.877925ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588888963&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:35:03 | 200 |    4.296077ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:03 | 200 |    5.080045ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:03 | 200 |   20.746773ms |     192.168.1.3 | GET      "/static/assets/video/659c3d82-e8f2-469d-a08d-45990f1709ba.mp4"
[GIN] 2023/08/21 - 11:35:03 | 200 |    4.641233ms |     192.168.1.3 | GET      "/douyin/feed?latest_time=1692588888963&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo"
[GIN] 2023/08/21 - 11:35:03 | 200 |     3.85908ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:03 | 200 |    8.006186ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:04 | 200 |  278.264583ms |     192.168.1.3 | GET      "/static/assets/video/659c3d82-e8f2-469d-a08d-45990f1709ba.mp4"
[GIN] 2023/08/21 - 11:35:04 | 200 |   21.491211ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=2"
[GIN] 2023/08/21 - 11:35:05 | 200 |   21.705973ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:35:05 | 200 |   18.225712ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=2"
[GIN] 2023/08/21 - 11:35:05 | 200 |   19.522525ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:35:05 | 200 |   17.315331ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=2"
[GIN] 2023/08/21 - 11:35:05 | 200 |   16.724125ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:35:05 | 200 |   19.067649ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=2"
[GIN] 2023/08/21 - 11:35:06 | 200 |   19.984874ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:35:06 | 200 |   20.711503ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=2"
[GIN] 2023/08/21 - 11:35:06 | 200 |   17.975331ms |     192.168.1.3 | POST     "/douyin/favorite/action/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&video_id=6&action_type=1"
[GIN] 2023/08/21 - 11:35:07 | 200 |    5.413956ms |     192.168.1.3 | GET      "/douyin/publish/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
[GIN] 2023/08/21 - 11:35:07 | 200 |    4.586198ms |     192.168.1.3 | GET      "/douyin/favorite/list/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjUsImV4cCI6MTY5MzE5MzY3NiwiaWF0IjoxNjkyNTg4ODc2LCJpc3MiOiJ0aWt0b2siLCJzdWIiOiJ0aWt0b2stdG9rZW4ifQ.TvW9ENEcquV8iTU5dB7KIJBVw36isH0lcSoqT-rKCGo&user_id=5"
